date,C01_BibioArenaMestas_trafico,C02_CentroPlaya_trafico,C03_CentroLlano_trafico,C04_LaviadaPoligono_trafico,C05_CotoViesques_trafico,C06_LlanoPumarin_trafico,C07_LlanoMontevil_trafico,C08_NuevoGijonBrana_trafico,C09_LaCalzada_trafico,C10_ContruecesGijonSurRoces_trafico,C11_NatahoyoMoredaTremañes_trafico,C12_Ceares_trafico
2021-11-02,3675.0,3220.0,3048.0,4401.0,3367.0,3367.0,2545.0,3024.5,3363.0,2509.5,2704.0,5867.5
2022-07-22,3242.0,3847.0,3830.0,4464.0,2905.0,2078.5,3161.0,2456.0,2803.0,2442.0,3124.0,5493.0
2023-10-28,2591.0,2874.0,2683.0,3229.0,2125.0,1527.0,2494.0,1998.0,2368.0,2046.0,1965.5,4323.5
2022-08-28,1147.0,1282.5,1136.0,821.5,455.0,379.0,519.0,381.5,417.0,388.5,365.5,1058.0
2023-08-30,3319.0,2617.0,3340.0,3560.5,2531.0,1736.0,2847.0,2523.0,0.0,1827.0,2804.0,5385.0
2021-12-02,4297.5,3493.5,3419.0,4400.0,3750.0,2295.0,2705.0,3123.0,3284.0,2584.0,2953.0,6126.5
2021-03-09,3725.0,3364.0,2904.0,4050.0,3772.0,2062.0,2481.5,2838.5,2810.0,2312.5,2562.5,5219.0
2020-01-19,2940.0,3376.0,3370.0,4109.0,2092.0,1525.5,1740.0,2089.5,1917.0,1797.0,1436.5,4091.0
2021-08-13,3676.5,4068.5,3133.0,4478.0,2746.0,1905.0,2414.0,2767.0,3271.0,2373.0,2654.5,5629.0
2019-01-13,2895.0,3105.0,2079.0,3246.0,1983.0,1263.5,1548.5,1760.0,1819.0,1563.5,1324.0,3623.0
2020-09-10,4017.0,3585.0,3004.0,4261.5,3117.0,2187.0,2316.5,2925.5,2706.0,2116.0,2955.0,5811.0
2020-08-17,3452.0,3522.0,2993.0,4326.5,2897.0,1966.0,2143.5,2583.5,2601.0,2136.5,2657.5,5334.0
2023-06-23,3848.0,4100.5,3839.0,4646.5,3009.0,2101.0,3432.0,3256.0,3246.5,2435.5,3001.0,6151.0
2022-02-10,3812.5,3257.5,2978.0,4250.0,3542.0,2151.0,2576.0,3179.5,3113.0,2489.0,2147.0,5458.0
2021-04-24,2902.5,2979.0,2212.0,2859.0,2382.0,1361.5,2059.0,1980.0,2498.0,1996.5,1738.0,4080.0
2020-05-24,1779.5,1856.0,1000.0,1554.5,1297.0,790.0,1031.0,1020.5,972.0,887.0,1092.5,2169.0
2019-01-28,4354.0,4765.5,3335.0,5121.5,3822.0,2357.0,2549.0,3455.0,2917.0,2641.0,3040.5,6242.0
2020-05-25,2755.5,2849.5,1968.0,3190.0,2287.0,1596.5,1850.5,2184.0,2068.0,1732.0,2246.5,4365.0
2023-08-31,3573.0,2957.0,3432.0,3882.0,2557.0,1834.5,2811.0,2544.0,0.0,1808.0,2952.5,5650.0
2021-12-17,3424.0,3645.0,3400.0,4658.0,3217.0,2254.5,2741.0,3235.0,3630.0,2516.5,3070.0,6441.0
2022-10-03,4338.0,3253.5,3037.0,3927.5,3037.0,2213.0,3250.0,2580.0,2791.0,2068.0,3329.0,5897.0
2019-05-12,3513.0,3840.5,2555.0,3484.0,2196.0,1403.0,1645.0,1837.0,1846.0,1634.5,1537.5,3901.0
2023-01-17,3682.0,3198.5,3260.0,4129.5,3174.0,2294.5,3422.0,2843.0,2942.0,2373.0,3080.5,5859.0
2023-06-17,3245.0,3066.5,3003.0,3144.0,2687.0,1430.5,2435.0,2044.5,2372.5,1498.0,1803.5,4910.0
2021-11-14,2185.0,2238.0,1803.0,2423.0,1716.0,1716.0,1554.0,1527.0,1778.0,1219.0,1361.0,3316.0
2020-02-18,4702.5,4536.5,3594.0,6656.0,4123.0,2412.0,2621.5,3305.5,3017.0,2604.0,3258.5,6589.0
2019-08-09,4757.0,5464.5,3817.0,6123.0,3531.0,2355.5,2491.5,3035.5,2951.0,2388.0,3142.5,6021.0
2020-12-23,3682.0,3788.0,3039.0,4651.0,3754.0,2102.0,2943.0,3415.5,3370.171370795738,2778.0,3124.5,6711.0
2020-10-09,4329.0,3741.0,3407.0,4639.0,3778.0,2263.5,2530.5,3259.5,3041.0,2537.0,3196.0,6456.0
2022-05-26,3590.0,3571.5,3500.0,4015.5,3404.0,1994.5,3330.0,2885.5,3370.0,2576.0,2976.5,5456.5
2019-07-28,3620.0,4169.0,2853.0,3689.0,2043.0,1311.5,1611.5,1769.5,1735.0,1505.0,1563.5,3743.0
2020-09-02,3600.0,3498.5,2878.0,4188.5,3150.0,2115.0,2219.5,2738.5,2586.0,2027.0,2742.0,5492.0
2022-02-12,2684.5,2756.5,2490.0,3283.0,2179.0,1585.0,2070.0,2072.5,2451.0,1873.0,1212.0,4144.0
2023-12-14,3270.0,3408.5,3615.0,3885.5,3082.0,2210.0,3354.0,2887.5,2961.5,2535.0,3306.0,6057.0
2022-06-16,4013.0,3629.5,3420.0,4477.5,3274.0,2038.0,3385.5,2842.0,3086.0,2212.0,3052.0,5589.0
2021-08-10,3461.5,3854.0,3048.0,4397.0,2995.0,1969.0,2313.0,2604.0,3116.0,2236.5,2472.0,5547.5
2021-07-16,3729.0,3920.5,3088.0,4648.0,2911.0,2060.5,2451.0,3352.5,3489.0,2502.0,2822.0,5906.0
2021-05-24,3816.0,3323.0,2933.0,4046.0,3627.0,2036.0,3063.0,2930.5,2930.0,2511.0,2854.0,5966.5
2022-03-21,3520.5,3214.0,3130.5,3889.0,3137.0,1870.5,2933.0,3059.0,3308.0,2295.0,2671.5,5591.0
2021-03-19,3537.5,3646.0,3261.0,4361.0,3483.0,2242.5,2667.0,2971.0,3059.0,2533.5,2960.0,5655.0
2021-03-02,3648.5,3430.0,2915.0,4183.0,3591.0,1968.5,2634.5,2971.5,3011.0,2377.5,2642.0,5432.0
2023-09-10,2224.0,2109.0,2491.0,2622.5,1536.0,1081.0,1655.0,1392.5,1835.5,1095.0,1287.0,3261.5
2023-01-07,2239.0,2593.0,2894.0,3236.5,1948.0,1566.5,2499.0,2177.0,2253.0,1756.0,1857.0,4056.0
2023-02-27,4027.0,3274.0,2985.0,3970.5,3217.0,2135.0,3313.0,2826.0,2876.0,2171.5,2956.5,5875.0
2021-07-21,3512.5,3560.5,2947.0,4184.0,2718.0,1969.0,2310.0,3051.0,3067.0,2424.5,2619.5,5708.5
2020-01-26,2927.0,3427.0,3398.0,3993.0,2214.0,1514.5,1796.0,2110.5,1910.0,1819.5,1473.0,4093.0
2019-09-08,3439.0,3574.0,2716.0,3234.0,2031.0,1146.5,1368.0,1475.0,1807.0,1462.5,1391.5,3520.0
2023-05-16,4050.0,3446.5,2934.0,3878.0,2690.0,1895.0,2717.0,2842.5,2951.5,2278.5,3118.0,5738.0
2023-08-12,3208.0,2835.0,3747.0,3421.5,1850.0,1425.5,2298.0,1994.0,2269.5,1671.0,1932.5,4175.0
2019-10-25,5036.0,4983.5,3860.0,11433.5,4128.0,2700.0,2786.0,3492.5,3140.0,2694.0,3306.0,6772.0
2023-10-12,2317.0,2261.5,2339.0,2459.5,1374.0,1265.0,1947.0,1545.0,1908.0,1461.0,1512.0,3033.0
2021-09-11,2671.0,2969.0,2580.0,3251.0,1988.0,1362.5,1889.0,1920.0,2510.0,1893.0,1891.0,4071.5
2021-05-04,3742.5,3566.0,2745.0,3964.0,3266.0,1988.5,2956.0,2842.5,3040.0,2469.5,2911.5,5772.0
2023-03-26,2321.0,2425.5,2129.0,2482.5,1408.0,1144.5,1884.0,1529.0,1564.0,1081.0,1636.5,3404.0
2019-06-16,4037.0,4026.0,2499.0,3606.0,2429.0,1353.0,1621.0,1809.0,2092.0,1612.0,1511.0,4073.0
2021-08-22,2697.0,3026.5,2136.0,2833.0,1513.0,1107.5,1572.0,1426.0,1878.0,1072.0,1351.0,3236.0
2019-09-27,5058.0,5017.0,3881.0,43696.0,3717.0,2581.5,2712.5,3559.0,3113.0,2700.0,3239.5,6789.0
2023-02-01,4140.0,3137.0,3079.0,4180.5,2911.0,2115.5,3441.0,2851.5,2795.0,2272.5,3045.5,5882.0
2019-08-02,4912.0,5733.0,3607.0,5979.5,3377.0,2402.5,2431.0,3142.5,2951.0,2481.0,3149.5,6161.0
2022-11-12,3076.0,2965.5,2971.0,3165.5,1901.0,1675.5,2606.0,2192.5,2357.0,1741.0,2004.0,4229.0
2022-07-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-05,4442.0,4718.0,3708.0,5700.5,3283.0,2384.5,2442.5,3087.5,2958.0,2578.5,2981.5,6364.0
2019-05-07,4932.0,4688.5,3328.0,5862.0,3589.0,2462.0,2576.0,3382.5,3050.0,2420.0,3106.0,6413.0
2019-09-14,3548.0,4001.0,3072.0,4300.0,2345.0,1717.5,1898.0,2213.5,2282.0,2069.0,1968.5,4712.0
2020-12-04,3403.0,3469.0,2856.0,4471.0,3391.0,1917.0,2588.0,2952.5,2960.4604694994946,2643.0,2841.0,5944.0
2021-12-11,2270.0,2814.5,2876.0,3397.0,2459.0,1738.5,2098.0,2209.0,2437.0,2275.0,1864.0,4296.5
2023-08-03,3496.0,3095.0,3867.0,3851.5,2609.0,1813.0,3010.0,2652.0,2890.5,1965.0,2915.5,5783.0
2022-09-26,3996.0,3087.5,2935.0,3922.5,3090.0,2186.0,2852.0,2715.5,2735.0,2325.5,3212.0,5668.0
2021-01-29,3514.5,3494.0,2809.0,3917.0,3623.0,1849.0,2426.0,2755.0,2855.0,2238.0,2487.0,5573.0
2021-05-30,2849.5,2918.0,1818.0,2571.0,2003.0,1148.0,1715.0,1591.0,2088.0,1520.0,1633.5,3660.0
2021-04-29,3647.0,3069.0,2874.0,3878.0,3572.0,2195.0,2662.0,3044.5,3102.0,2373.0,3004.5,5912.5
2021-01-06,1937.0,2324.0,1597.0,2442.0,1812.0,1300.0,1723.0,1679.0,1904.0,1451.5,1225.0,3548.0
2020-05-03,527.0,555.0,433.0,527.5,459.0,279.0,429.5,368.5,422.0,352.5,441.0,780.0
2022-03-26,2811.0,2927.0,2572.0,3290.5,1852.0,1429.5,2344.0,1969.5,2487.0,1855.5,1714.0,4159.0
2023-04-18,4280.0,3482.0,3031.0,3456.0,2925.0,2032.5,3277.0,2939.0,2800.5,2100.5,2761.0,5924.0
2021-06-30,3578.5,3653.0,3022.0,4448.0,2961.0,2165.0,2500.0,3353.5,3140.0,2491.5,2772.5,5992.0
2021-05-12,3759.0,3478.0,2919.0,4053.0,3583.0,2189.0,3168.0,3002.5,3057.0,2437.0,2954.0,6061.5
2021-04-17,2753.0,2663.0,2118.0,2771.0,2187.0,1435.5,1882.0,1926.0,2156.0,2071.5,1842.0,4371.0
2019-05-27,4637.0,4527.0,3210.0,5094.0,3552.0,2538.0,2538.5,3425.5,3057.0,2623.0,3066.5,6458.0
2022-08-03,3475.0,3805.0,3323.0,4346.0,2315.0,2032.0,2980.0,2471.0,2844.0,2328.5,3037.0,5534.0
2023-12-18,3231.0,3476.5,3357.0,4015.0,2944.0,2143.5,3514.0,2976.0,2974.0,2516.0,3116.0,5822.0
2020-04-02,832.0,857.0,753.0,1308.0,811.0,469.5,664.0,693.0,616.0,616.0,740.5,1154.0
2022-11-02,3664.0,3158.5,2824.0,3735.0,2711.0,1999.0,3183.0,2384.5,2677.0,2159.5,3020.5,5441.0
2022-09-01,3510.0,3617.0,3201.0,4073.0,2510.0,2026.0,3067.0,2604.0,2685.0,2590.0,2984.5,5564.0
2022-12-01,4307.0,3479.5,3139.0,4249.5,2850.0,2197.5,3421.0,2995.5,2863.0,2191.0,3153.0,5942.0
2021-10-25,4271.5,3262.5,3174.0,4105.0,3484.0,2180.0,2581.0,3105.0,3351.0,2484.5,2755.0,5733.5
2022-05-06,4235.0,3552.0,3446.0,4263.5,3174.0,2237.0,3516.5,3168.0,3240.0,2557.0,3039.0,6084.0
2023-08-23,4012.0,3250.0,3560.0,3495.5,2609.0,1764.0,2851.0,2489.5,2853.0,1715.0,2520.5,5552.5
2021-08-23,3396.5,3581.5,2932.0,4126.0,2763.0,1892.5,2225.0,2660.5,3125.0,2360.5,2732.0,5566.5
2021-02-14,2384.5,2402.0,1487.0,1878.0,1822.0,863.5,1311.0,1230.0,1546.0,1158.5,1110.5,2663.0
2022-02-07,4141.0,3142.5,2762.0,4000.0,3218.0,1920.5,2538.0,2910.5,3280.0,2300.0,1864.5,5663.5
2020-10-03,2599.5,2707.5,2433.0,3226.0,2502.0,1598.5,1808.0,2020.5,2066.0,1640.0,1681.0,4201.0
2020-06-08,2883.5,2996.5,2361.0,3888.0,2641.0,1949.0,2061.5,2492.5,2395.0,1990.5,2565.0,4777.0
2022-10-02,2476.0,2481.0,2082.0,2694.5,1543.0,1214.0,2065.0,1630.0,1600.0,944.0,1641.0,3510.0
2022-07-05,3220.0,3550.5,2890.0,4138.0,2725.0,1930.5,2987.5,2393.5,3022.0,1999.0,2887.5,5328.0
2020-02-28,4787.5,4896.5,4136.0,7576.0,4340.0,2495.5,2699.5,3125.0,3145.0,2801.5,3334.5,6879.0
2022-03-28,3536.0,2918.0,3166.0,3949.0,3193.0,1951.5,3244.0,2843.5,3227.0,2256.5,2667.0,5707.0
2022-11-11,4363.0,3673.5,3768.0,4388.0,3043.0,2337.5,3532.0,3019.5,3023.0,2165.0,3049.5,6073.0
2022-06-10,4132.0,3878.5,3909.0,4487.5,3316.0,2147.5,3528.0,3026.0,3309.0,2569.0,3128.5,5993.0
2021-02-03,3679.5,3293.0,2757.0,3401.0,3316.0,1867.0,2311.5,2659.0,2718.0,2173.0,2676.0,5503.0
2019-02-17,3085.0,3804.0,2326.0,3498.5,2148.0,1347.0,1629.0,1751.0,1782.0,1608.5,1442.0,3830.0
2021-12-15,3834.5,3343.0,2775.0,4434.0,3589.0,2260.0,2651.0,2939.5,3235.0,2492.5,2809.5,5938.5
2023-07-08,2711.0,3398.5,3093.0,3297.0,1641.0,1497.0,2134.0,2052.0,2322.0,1569.5,1915.0,4260.0
2020-09-09,3957.5,3592.0,2884.0,4304.0,3092.0,2102.5,2234.0,2860.5,2719.0,2103.5,2927.5,5703.0
2023-01-27,3860.0,3513.5,3327.0,4275.5,3132.0,2371.5,3585.0,3089.0,3167.0,2433.0,3189.0,6229.0
2022-12-12,4014.0,3150.0,3319.0,4130.5,3021.0,2228.0,3375.0,3038.5,3004.0,2400.0,3335.5,5899.0
2023-02-02,4338.0,3289.0,3295.0,4230.5,2998.0,2123.0,3392.0,2923.0,2805.0,2223.5,2975.5,5922.0
2023-03-30,4338.0,3671.0,3188.0,4128.0,2795.0,1896.0,3280.0,2924.0,2752.0,2176.0,2526.5,5979.0
2020-10-14,4137.0,3353.0,2852.0,4289.0,3849.0,2125.5,2401.5,3274.0,2729.0,2413.5,2802.0,5765.0
2019-09-28,3781.0,4278.5,3278.0,47180.5,2511.0,1787.0,2046.0,2298.0,2280.0,2074.5,1952.0,4809.0
2020-12-05,1835.0,2187.0,1855.0,2592.0,2097.0,1115.0,1741.5,1657.5,1779.3498201992836,1381.0,1455.0,3506.0
2023-08-05,3186.0,2929.0,3139.0,2867.5,1725.0,1329.0,2351.0,1922.0,2449.5,1670.0,1710.5,4318.0
2021-11-17,4177.5,3284.0,2978.0,4138.0,3498.0,3498.0,2634.0,3153.0,3350.0,2423.5,3183.5,5778.5
2023-03-09,3978.0,3519.5,3128.0,3895.5,3080.0,2075.5,3310.0,3047.5,2856.5,2198.0,3054.5,5814.0
2021-11-25,4050.0,3465.0,3368.0,4352.0,3690.0,3690.0,2712.0,3215.5,3322.0,2701.0,3157.0,6241.0
2021-12-01,4146.5,3331.0,3202.0,4373.0,3680.0,2349.0,2715.0,3035.5,3519.0,2594.0,2576.5,6116.0
2019-06-30,3312.0,3782.0,2565.0,3672.0,2120.0,1365.0,1659.0,1831.5,1793.0,1691.5,1523.0,3803.0
2019-11-26,4939.0,4341.5,3898.0,9993.0,4160.0,2622.0,2704.5,3219.5,3163.0,2603.0,3261.5,6361.0
2022-05-25,3858.0,3373.5,3302.0,3914.5,3448.0,2058.0,3203.0,2880.0,3425.0,2374.0,2957.5,5853.0
2019-05-19,2861.0,3480.0,2289.0,3382.5,2081.0,1272.0,1516.0,1718.5,1772.0,1623.5,1490.5,3778.0
2023-07-13,3550.0,3403.0,3613.0,4041.0,2694.0,1759.5,3049.0,3014.0,3060.5,2027.5,3073.5,5894.0
2020-02-25,2645.5,2676.5,2654.0,3701.0,1833.0,1273.5,1602.0,1762.0,1878.0,1555.5,1726.5,3316.0
2021-08-31,3288.0,3342.0,2770.0,3843.0,2617.0,1873.0,2180.0,2549.5,2928.0,2080.0,2413.0,5253.0
2022-06-25,2705.0,2757.0,3017.0,3450.0,2073.0,1510.5,2335.0,1903.0,2443.0,1949.0,1661.0,4531.0
2023-08-19,3063.0,3072.5,3435.0,3058.0,1841.0,1353.5,2046.0,1752.0,2116.5,1628.5,1702.0,4062.0
2023-06-03,2816.0,3212.0,2956.0,3119.5,2133.0,1442.0,2581.0,2104.0,2775.0,1771.5,1746.0,4662.0
2022-09-16,3268.0,3466.5,3392.0,4141.0,3003.0,2199.0,2996.0,2661.0,2951.0,2241.5,3136.0,6256.0
2023-05-23,4213.0,3335.0,3205.0,3630.0,3058.0,1917.5,3230.0,2859.0,2960.5,2340.5,3261.0,5726.0
2022-08-04,3326.0,3741.0,3173.0,4333.0,2612.0,1984.0,2703.0,2522.0,2744.0,1943.5,2974.5,5433.0
2020-06-27,2522.5,2932.5,2219.0,3088.5,2352.0,1494.0,1698.0,1998.5,2054.0,1734.0,1628.0,3895.0
2023-04-11,3796.0,3453.0,2863.0,3879.5,2475.0,1979.5,3177.0,2828.0,2705.0,1995.0,2969.0,5547.0
2019-04-26,5070.0,5236.5,3615.0,6506.0,3740.0,2588.0,2712.0,3516.0,3207.0,2689.0,3429.5,6721.0
2021-06-03,4074.5,3502.0,3212.0,4262.0,3696.0,2254.0,2603.0,3261.5,2991.0,2439.5,2861.5,5923.0
2020-10-20,4180.0,2977.0,2841.0,4219.0,3440.0,2078.5,2308.5,2927.0,2884.0,2242.5,2654.5,5739.0
2020-08-22,2973.0,3253.0,2527.0,3426.0,1988.0,1473.5,1705.5,1935.5,2104.0,1671.0,1653.5,3939.0
2022-05-22,1913.5,2212.0,2232.0,2444.5,1482.0,1128.0,1743.5,1479.0,1801.0,1410.0,1230.0,3228.5
2020-06-28,2220.5,2477.5,1665.0,2386.0,1632.0,997.5,1326.5,1402.0,1606.0,1173.5,1226.5,2983.0
2023-12-27,2614.0,3447.0,3486.0,3756.5,2999.0,2103.0,2643.0,2672.5,2644.5,2302.0,2738.0,5226.5
2020-03-13,3688.5,3816.5,3163.0,6795.0,3071.0,2172.0,2401.0,3040.0,2956.0,2506.5,2901.0,5413.0
2020-08-11,3335.5,3442.5,3176.0,4251.0,3178.0,2088.0,2130.0,2559.0,2477.0,2098.5,2657.0,5325.0
2023-08-14,3640.0,3531.5,3853.0,4303.5,2891.0,1886.0,2816.0,2483.5,2807.0,2014.5,2514.0,5250.0
2020-02-14,5095.0,5064.0,4106.0,7521.0,4235.0,2627.5,2829.0,3492.0,3218.0,2783.0,3502.5,6891.0
2020-10-17,2482.0,2668.0,2151.0,2851.0,2508.0,1411.5,1823.5,1894.0,2507.0,1679.0,1671.5,3962.0
2019-12-02,4873.0,4098.5,3756.0,10365.5,4191.0,2468.5,2579.5,3449.5,3049.0,2829.5,3219.0,6471.0
2021-06-21,3729.5,3346.0,2815.0,4397.0,3115.0,2291.5,2527.0,3498.0,3115.0,2576.5,2802.5,6016.0
2020-10-06,4622.5,3368.0,2951.0,4234.0,3863.0,2154.0,2454.0,2943.0,2809.0,2337.0,2924.0,6135.0
2021-02-22,3778.5,3351.0,2750.0,3798.0,3344.0,1840.0,2410.5,2729.0,2650.0,2233.5,2491.5,5546.0
2019-03-30,3508.0,4323.5,2972.0,4220.5,2591.0,1788.0,1946.5,2407.5,2484.0,2152.5,1985.0,4714.0
2019-05-31,5318.0,5525.0,3596.0,6664.5,4013.0,2474.0,2737.5,3601.5,3210.0,2708.0,3280.0,6836.0
2022-10-29,2476.0,2824.5,2843.0,3041.0,2036.0,1658.5,2493.0,1895.5,2296.0,2081.5,1920.0,4291.0
2020-06-25,3232.0,3378.5,2831.0,4293.5,3119.0,2159.5,2192.5,2673.5,2615.0,2318.5,2797.0,5350.0
2022-02-03,3867.5,3189.0,2884.0,3964.0,3474.0,2052.0,2597.0,3006.5,3194.0,2292.0,2815.5,5852.5
2022-03-04,3904.0,3403.5,3316.0,4428.0,3644.0,2260.5,2846.0,3099.5,3375.0,2572.0,2929.0,6157.5
2022-02-02,4050.5,3126.0,2778.0,3952.0,3387.0,2013.0,2585.0,2934.0,3146.0,2413.0,2995.5,5726.5
2023-02-11,2641.0,2903.0,2648.0,3241.5,1883.0,1613.5,2627.0,2089.5,2615.0,1756.0,1884.5,4455.0
2019-04-02,4983.0,4677.5,3356.0,5863.0,3715.0,2456.0,2563.0,3373.0,3061.0,2601.0,3147.0,6586.0
2020-07-07,3699.5,3773.5,2719.0,4111.5,2902.0,2102.0,2229.0,2812.5,2619.0,2274.5,2916.5,5396.0
2020-04-01,973.5,887.0,728.0,1506.0,866.0,453.0,685.0,662.5,637.5,637.5,732.0,1277.0
2019-05-09,4573.0,4789.5,3504.0,5775.0,3602.0,2464.5,2656.0,3499.5,3047.0,2565.0,3166.0,6374.0
2021-06-08,4220.0,3406.5,3025.0,4156.0,3548.0,2100.5,2550.0,3204.5,3106.0,2477.5,2941.5,5718.0
2022-04-24,2395.0,2479.0,2104.5,2608.0,1707.0,1166.0,1972.0,1546.5,1807.0,1132.0,1011.5,3324.5
2022-12-23,3787.0,3910.5,4076.0,4816.0,3085.0,2708.5,3928.0,3600.5,3244.0,2634.5,3212.0,6484.0
2021-12-30,3297.0,3540.0,2643.0,4269.0,2850.0,2180.5,2508.0,2892.5,3059.0,2705.0,2511.5,5519.5
2022-02-11,4063.5,3488.5,3239.0,4485.0,3563.0,2234.0,2771.0,3183.5,3394.0,2509.0,1832.0,6195.0
2023-06-25,2576.0,2744.5,2580.0,2610.5,1605.0,1115.5,1896.0,1570.0,1778.0,1169.0,1516.0,3361.0
2020-04-13,1191.5,1151.0,987.0,1795.0,1066.0,644.5,973.5,899.5,851.5,851.5,1113.0,1683.0
2019-02-15,4891.0,5492.5,3583.0,5529.5,3603.0,2485.5,2763.5,3664.0,3184.0,2655.5,3070.0,6791.0
2019-12-06,2903.0,3437.0,3552.0,4589.5,2192.0,1540.5,1705.5,2032.0,1979.0,1813.5,1772.0,4188.0
2019-02-13,4798.0,4863.5,3218.0,5116.5,3529.0,2342.0,2619.5,3472.5,3119.0,2588.0,3129.0,6337.0
2021-12-13,3938.5,3315.0,3225.0,4167.0,3471.0,2108.0,2678.0,2900.0,3111.0,2571.0,2900.0,5953.5
2020-03-27,2078.5,1401.5,1325.0,4289.0,1270.0,783.0,1041.5,1262.5,1338.0,1166.0,1294.5,2265.0
2020-03-29,1561.5,1010.5,1053.0,1873.0,650.0,556.0,592.0,808.0,740.0,642.0,664.5,1452.0
2020-12-24,2970.0,3073.0,2479.0,3667.0,2862.0,2091.0,2471.5,2455.0,2554.820436211719,2284.0,2008.5,5131.0
2020-05-31,1726.5,1983.5,1147.0,1857.5,1337.0,864.5,1156.0,1178.0,1192.0,935.0,1072.0,2315.0
2023-12-22,3258.0,4212.5,3996.0,4470.5,3531.0,2409.0,2967.0,3301.5,3060.5,2713.0,3224.0,6086.5
2021-07-22,3704.5,3679.5,2949.0,4355.0,2782.0,1984.0,2387.0,3128.5,3086.0,2403.0,2664.0,5599.0
2023-04-21,4336.0,3874.0,3239.0,4414.0,2982.0,2164.0,3499.0,3032.0,2896.0,2279.0,3360.0,6410.0
2023-10-05,3536.0,2896.5,3348.0,3872.5,2751.0,2159.0,3273.0,2953.0,3115.0,2378.0,2936.5,5655.0
2023-04-07,2505.0,3009.0,2289.0,2707.5,1319.0,1095.5,1840.0,1384.5,1520.0,1070.5,1552.5,2952.0
2020-05-22,2874.5,2903.0,1993.0,3174.5,2338.0,1499.5,1858.0,2056.5,2002.0,1623.0,2244.5,4304.0
2019-06-04,4903.0,4738.5,3469.0,5829.0,3849.0,2479.5,2598.5,3351.5,3100.0,2486.5,3052.0,6481.0
2023-08-07,3538.0,3183.5,3742.0,3827.5,2799.0,1840.0,2997.0,2542.5,2979.5,2106.5,2865.0,5496.0
2022-04-22,3926.5,3424.0,4004.5,4488.0,3473.0,2225.0,3500.0,3213.5,3471.0,2550.0,2555.5,6137.0
2020-06-02,2966.5,3136.5,2368.0,3671.5,2558.0,1823.0,2009.0,2367.0,2299.0,1862.5,2455.0,4795.0
2020-08-27,3606.0,3676.0,3048.0,4239.5,3051.0,2056.0,2243.0,2603.5,2609.0,2139.0,2914.0,5379.0
2020-04-20,1146.5,1160.5,948.0,1837.5,1022.0,643.0,890.5,960.5,844.5,844.5,1151.5,1869.0
2020-12-10,3669.0,3476.0,2492.0,4052.0,3218.0,1774.5,2715.0,2908.0,2435.011054374939,901.0,2635.0,5740.0
2019-12-28,3701.0,4150.0,3783.0,5212.0,2529.0,1869.0,2083.5,2404.5,2489.0,2242.5,1845.0,4822.0
2022-04-29,4162.0,3635.0,3895.0,4685.0,3590.0,2206.0,3614.0,3336.0,3471.0,2703.0,3120.0,6214.5
2021-01-27,3647.5,3237.0,2674.0,3637.0,3416.0,1780.0,2402.5,2720.5,2711.0,2160.0,2633.0,5333.0
2021-05-05,3723.0,3576.0,3013.0,4129.0,3488.0,2108.5,3086.0,2967.0,3001.0,2476.5,2968.0,6168.0
2020-10-16,4296.0,3565.0,3074.0,4433.0,3644.0,2245.5,2575.0,3254.5,3154.0,2235.0,2986.5,6216.0
2019-02-25,4731.0,4709.5,3105.0,4821.5,3665.0,2213.0,2450.0,3432.0,3073.0,2562.0,3168.0,6248.0
2023-06-09,4047.0,3837.5,3815.0,3906.5,3526.0,2153.0,3424.0,3032.5,3177.5,2462.5,3104.0,6462.0
2021-05-26,3688.5,3279.0,2650.0,3829.0,2967.0,1875.0,2851.0,2823.0,3003.0,2312.0,2858.0,5502.0
2020-05-05,1443.0,1507.5,1031.0,1879.0,1356.0,847.0,1098.5,1139.0,1321.0,972.0,1316.5,2426.0
2021-10-02,2613.0,2791.0,2567.0,3491.0,2312.0,1463.0,1934.0,2053.0,2501.0,2027.5,1897.5,4091.0
2021-01-25,3316.5,2961.0,2702.0,3657.0,3262.0,1805.5,2247.0,2672.0,2620.0,2153.5,2589.0,5348.0
2021-12-05,1978.5,2213.0,2379.0,2790.0,1605.0,1114.5,1469.0,1402.5,1501.0,1192.5,1329.5,3012.0
2019-09-24,4661.0,4544.5,3491.0,44160.0,3564.0,2494.0,2543.0,3269.0,2776.0,2546.5,3046.5,6855.0
2023-04-23,1999.0,2207.0,2025.0,2559.0,1430.0,1067.5,1832.0,1362.0,1479.5,1045.0,1533.5,3241.0
2019-12-09,2657.0,3027.0,2699.0,4168.0,2208.0,1389.5,1613.5,2049.5,1866.0,1759.5,1606.0,3656.0
2023-03-07,4283.0,3318.5,2887.0,4000.0,3092.0,2181.5,3277.0,2886.0,2622.0,2110.5,3017.0,5753.0
2021-12-04,2253.5,2726.0,2796.0,3507.0,2148.0,1715.5,2067.0,2197.0,2375.0,2141.5,1771.0,4177.5
2021-11-24,4104.5,3286.0,3125.0,4280.0,3708.0,3708.0,2737.0,3114.5,3175.0,2528.5,3137.5,6143.0
2021-07-25,2622.0,2825.5,1909.0,2665.0,1507.0,1090.5,1549.0,1481.0,1938.0,1351.5,1425.5,3143.5
2023-10-08,2064.0,2306.5,2264.0,2540.5,1517.0,1168.5,1909.0,1645.0,1938.5,1315.0,1460.5,3349.0
